10	0.0000057789
20	0.0000000000
40	0.0000173366
60	0.0000173366
80	0.0000057789
100	0.0000115577
200	0.0000693464
400	0.0000924619
600	0.0001040197
800	0.0002831646
1000	0.0002542703
2000	0.0004738673
4000	0.0009766290
6000	0.0011788894
8000	0.0017163243
10000	0.0024675773
50000	0.0117079897
100000	0.0213066921
500000	0.0678612653
1000000	0.0929646747
3000000	0.1244017252
5000000	0.1205992290
5000001	0.1215354059
