10	0.0000000000
20	0.0000000000
40	0.0000043342
60	0.0000000000
80	0.0000086683
100	0.0000086683
200	0.0000086683
400	0.0000260049
600	0.0000346732
800	0.0000520098
1000	0.0000910172
2000	0.0001300246
4000	0.0002643833
6000	0.0004204128
8000	0.0006197838
10000	0.0005547715
50000	0.0031292579
100000	0.0057904273
500000	0.0272054732
1000000	0.0359821314
3000000	0.0567383861
5000000	0.0559235655
5000001	0.0587320961
