10	0.0000138693
20	0.0000138693
40	0.0000936177
60	0.0000762811
80	0.0001698988
100	0.0001872354
200	0.0003918074
400	0.0007003990
600	0.0011927587
800	0.0015048176
1000	0.0018723537
2000	0.0034569198
4000	0.0075587614
6000	0.0110122138
8000	0.0143373754
10000	0.0173990205
50000	0.0846893335
100000	0.1697635398
500000	0.5698890013
1000000	0.8503433203
3000000	1.3004675614
5000000	1.4636951997
5000001	1.4532342900
