10	0.0000000000
20	0.0000000000
40	0.0000000000
60	0.0000000000
80	0.0000000000
100	0.0000000000
200	0.0000000000
400	0.0000057789
600	0.0000115577
800	0.0000000000
1000	0.0000000000
2000	0.0000173366
4000	0.0000462310
6000	0.0001271351
8000	0.0001097985
10000	0.0001502506
50000	0.0005143194
100000	0.0014216019
500000	0.0059060047
1000000	0.0123378865
3000000	0.0405387700
5000000	0.0704328623
5000001	0.0660987101
