P,q
0.1,0.0813751518
0.3,0.2183314712
0.5,0.3409937566
0.7,0.4563197671
0.9,0.5469786729
1.0,0.5982112411
2.0,0.9479628745
3.0,1.1655979919
4.0,1.3334654845
5.0,1.4386553578
6.0,1.5478499878
7.0,1.617598054
8.0,1.6868838107
9.0,1.7440223835
10.0,1.7974220278
20.0,2.0482191882
30.0,2.1720979257
40.0,2.2394362033
50.0,2.3144025888
