P,q
0.1,0.1224547965
0.3,0.3287417276
0.5,0.4861823508
0.7,0.6429977554
0.9,0.7581744785
1.0,0.8253018274
2.0,1.2073280346
3.0,1.3956729515
4.0,1.5366069218
5.0,1.629399056
6.0,1.7024087438
7.0,1.7602899014
8.0,1.7965701949
9.0,1.8246477958
10.0,1.8538481486
20.0,2.0361698324
30.0,2.104847019
40.0,2.1445616122
50.0,2.1757741123
