P,q
0.1,0.0692424152
0.3,0.1803007305
0.5,0.286747508
0.7,0.3776537494
0.9,0.4313556285
1.0,0.4374650494
2.0,0.6939809791
3.0,0.8244354923
4.0,0.9259690748
5.0,0.9861340417
6.0,1.0292640568
7.0,1.081641419
8.0,1.1299412109
9.0,1.1313038683
10.0,1.1690664694
20.0,1.3207444589
30.0,1.3976704591
40.0,1.4240602449
50.0,1.4438205115
