P,q
0.1,0.0871114504
0.3,0.2209901364
0.5,0.3423648897
0.7,0.4361921571
0.9,0.484324747
1.0,0.5387046801
2.0,0.7777402999
3.0,0.9727979517
4.0,1.0790798388
5.0,1.2078114783
6.0,1.2583357497
7.0,1.3631043434
8.0,1.3976696886
9.0,1.4752236592
10.0,1.5240343031
20.0,1.8761385144
30.0,2.0499761572
40.0,2.1498042027
50.0,2.2817011217
