P,q
0.1,0.0073762416
0.3,0.0227278779
0.5,0.0405915195
0.7,0.0566665779
0.9,0.0701319912
1.0,0.0795231628
2.0,0.1615893981
3.0,0.2169245244
4.0,0.2817573385
5.0,0.3758554576
6.0,0.4014015747
7.0,0.4446071774
8.0,0.4925128041
9.0,0.5701674966
10.0,0.5857188507
20.0,0.962728233
30.0,1.2631747131
40.0,1.4199087512
50.0,1.5867174394
