P,q
0.1,0.0718024544
0.3,0.2044159532
0.5,0.3483155843
0.7,0.4554327107
0.9,0.5769450011
1.0,0.5967376293
2.0,1.050263313
3.0,1.253407915
4.0,1.4775760444
5.0,1.6212271841
6.0,1.7532281228
7.0,1.8459096329
8.0,1.8292607097
9.0,1.9061774636
10.0,2.0465404266
20.0,2.3561895946
30.0,2.4265993414
40.0,2.4340367466
50.0,2.5401714651
