P,q
0.1,0.0010263272
0.3,0.0025010947
0.5,0.005219475
0.7,0.0058759546
0.9,0.0094819692
1.0,0.0100459869
2.0,0.0178590185
3.0,0.026726116
4.0,0.039194605
5.0,0.051570632
6.0,0.0622638523
7.0,0.0614871722
8.0,0.0768404729
9.0,0.0872609305
10.0,0.095984712
20.0,0.1878548688
30.0,0.2454632638
40.0,0.3154476858
50.0,0.2849861085
