P,q
0.1,0.1868192954
0.3,0.5081660512
0.5,0.7457376907
0.7,0.9353909438
0.9,1.1283219716
1.0,1.1501707217
2.0,1.6579900407
3.0,1.9465821639
4.0,2.0816412803
5.0,2.2083048551
6.0,2.2799674608
7.0,2.3681853721
8.0,2.4237873435
9.0,2.4604854768
10.0,2.4964670303
20.0,2.6605083334
30.0,2.7495306633
40.0,2.7967463392
50.0,2.8445399021
