P,q
0.1,0.1164702267
0.3,0.3063436547
0.5,0.4677590394
0.7,0.6281140017
0.9,0.7327202091
1.0,0.7779947628
2.0,1.1747835051
3.0,1.393877787
4.0,1.5686163556
5.0,1.6509247948
6.0,1.7546901768
7.0,1.8055991282
8.0,1.8601285415
9.0,1.9137622299
10.0,1.9422000471
20.0,2.1778247854
30.0,2.2809660495
40.0,2.3565912261
50.0,2.3982568757
