P,q
0.1,0.1395147533
0.3,0.3664368351
0.5,0.531255332
0.7,0.6399237637
0.9,0.7555525228
1.0,0.8188529759
2.0,1.1771942568
3.0,1.3943975642
4.0,1.5580294665
5.0,1.6747318111
6.0,1.7872168652
7.0,1.8488581406
8.0,1.9240194024
9.0,1.9905508856
10.0,2.0475228344
20.0,2.2969953495
30.0,2.4095060874
40.0,2.48535054
50.0,2.5203114167
