P,q
0.1,0.0218116208
0.3,0.0721766362
0.5,0.1140770523
0.7,0.1461606138
0.9,0.2154116973
1.0,0.2474237453
2.0,0.5266775041
3.0,0.8518364358
4.0,1.0234818644
5.0,1.2816846461
6.0,1.5565500759
7.0,1.8160010935
8.0,2.0129558037
9.0,2.3120188051
10.0,2.4488761613
20.0,3.4043486768
30.0,3.5514194626
40.0,3.7454226152
50.0,3.8481095156
