P,q
0.1,0.0508251579
0.3,0.145101636
0.5,0.2386759815
0.7,0.2974441955
0.9,0.3606621392
1.0,0.4073294004
2.0,0.6718976069
3.0,0.8691593196
4.0,1.0104989115
5.0,1.1403818945
6.0,1.2303646726
7.0,1.2762200026
8.0,1.3730709671
9.0,1.4076835064
10.0,1.4563126938
20.0,1.7439472582
30.0,1.8702588998
40.0,1.9551158206
50.0,1.985070591
