P,q
0.1,0.064245822
0.3,0.1793317053
0.5,0.3067795031
0.7,0.4197868183
0.9,0.5516362897
1.0,0.5978885368
2.0,1.0717363757
3.0,1.4424642412
4.0,1.7118733155
5.0,1.9447860912
6.0,2.1053249127
7.0,2.2377528794
8.0,2.3795371401
9.0,2.4722770473
10.0,2.5716139902
20.0,3.1064063959
30.0,3.3499747988
40.0,3.483890064
50.0,3.6035418626
