P,q
0.1,0.0414460525
0.3,0.1250431797
0.5,0.2098596484
0.7,0.2822631052
0.9,0.3474256384
1.0,0.3764008904
2.0,0.6633737743
3.0,0.9049536377
4.0,1.0685014254
5.0,1.2394346083
6.0,1.3739320187
7.0,1.4758366046
8.0,1.5491704595
9.0,1.6114724523
10.0,1.6783628675
20.0,2.0299146188
30.0,2.1825981317
40.0,2.2974184911
50.0,2.3217359743
