P,q
0.1,0.0624527688
0.3,0.1776025238
0.5,0.2809602328
0.7,0.3754132291
0.9,0.475038839
1.0,0.5152629234
2.0,0.8909125608
3.0,1.1560239811
4.0,1.3314483964
5.0,1.4987971041
6.0,1.6147947769
7.0,1.7255725544
8.0,1.8141720812
9.0,1.8778856943
10.0,1.9400169478
20.0,2.3093938849
30.0,2.4952454823
40.0,2.5806865943
50.0,2.6611568276
