P,q
0.1,0.0512860227
0.3,0.1290623835
0.5,0.2202529453
0.7,0.3068016301
0.9,0.4008830714
1.0,0.403921312
2.0,0.7727663305
3.0,1.0310731319
4.0,1.1935734995
5.0,1.4186503561
6.0,1.571420552
7.0,1.6456169031
8.0,1.7558257246
9.0,1.8539899373
10.0,1.9232323524
20.0,2.2566370086
30.0,2.3860894658
40.0,2.4594233206
50.0,2.4981749752
