P,q
0.1,0.0504425967
0.3,0.1522292937
0.5,0.2454170328
0.7,0.3146293979
0.9,0.3894264625
1.0,0.4250474145
2.0,0.742945341
3.0,0.9424781494
4.0,1.1837667578
5.0,1.3143507177
6.0,1.4909760871
7.0,1.6047042402
8.0,1.6806663249
9.0,1.8096969246
10.0,1.8427797971
20.0,2.3175208668
30.0,2.5396421206
40.0,2.6814602029
50.0,2.7554482258
