P,q
0.1,0.1177288305
0.3,0.2897559195
0.5,0.4392321597
0.7,0.5564164168
0.9,0.6524449122
1.0,0.7112221345
2.0,1.0537160176
3.0,1.2882130266
4.0,1.4844155065
5.0,1.6304132072
6.0,1.7406679197
7.0,1.8294823463
8.0,1.8993743744
9.0,1.9836884213
10.0,2.0392899849
20.0,2.3736672757
30.0,2.5420506175
40.0,2.6273589699
50.0,2.6869622306
