P,q
0.1,0.0606411457
0.3,0.1783359149
0.5,0.292743663
0.7,0.3937721724
0.9,0.4778431668
1.0,0.5256274835
2.0,0.9161588658
3.0,1.2003174402
4.0,1.4272975676
5.0,1.5883754664
6.0,1.7240771931
7.0,1.8454981774
8.0,1.9213724233
9.0,2.0371763463
10.0,2.0912665655
20.0,2.5367758013
30.0,2.7403538185
40.0,2.857003768
50.0,2.9494795504
