P,q
0.1,0.1112267281
0.3,0.283636825
0.5,0.4273300679
0.7,0.5423138868
0.9,0.6326376182
1.0,0.696815267
2.0,0.9745749816
3.0,1.1781265811
4.0,1.2814948722
5.0,1.3706496208
6.0,1.4370215889
7.0,1.4977294392
8.0,1.5447958552
9.0,1.5892692098
10.0,1.6078391944
20.0,1.7850738219
30.0,1.8695402561
40.0,1.9129560776
50.0,1.9363134429
