P,q
0.1,0.0916759868
0.3,0.2597347601
0.5,0.4056720206
0.7,0.5428485148
0.9,0.6553561707
1.0,0.6900201419
2.0,1.1030428846
3.0,1.4246716493
4.0,1.6261230424
5.0,1.8131133923
6.0,1.9475437678
7.0,2.0401767354
8.0,2.1065690121
9.0,2.1960767671
10.0,2.2592606154
20.0,2.6397321415
30.0,2.7979668365
40.0,2.919059581
50.0,2.9801260515
