P,q
0.1,0.4811082281
0.3,0.8651603419
0.5,1.0319500754
0.7,1.1910596912
0.9,1.2892542429
1.0,1.3483142899
2.0,1.7728589427
3.0,2.0745621651
4.0,2.266056566
5.0,2.4432193703
6.0,2.6133608481
7.0,2.7757239675
8.0,2.8494565644
9.0,2.9207273627
10.0,2.9738005008
20.0,3.4330241499
30.0,3.6948994033
40.0,3.8040160185
50.0,3.8624866208
