P,q
0.1,0.0064057613
0.3,0.0220207292
0.5,0.0338114724
0.7,0.0473774843
0.9,0.0565718969
1.0,0.0613799164
2.0,0.1233220012
3.0,0.1659210538
4.0,0.2574509508
5.0,0.2775262814
6.0,0.3357698897
7.0,0.4354882137
8.0,0.5189776227
9.0,0.526019522
10.0,0.5374552114
20.0,0.9265941174
30.0,1.2235891791
40.0,1.4770013936
50.0,1.6059968578
