P,q
0.1,0.0918320163
0.3,0.24757833
0.5,0.3589140311
0.7,0.4607088186
0.9,0.5276165704
1.0,0.5665834879
2.0,0.8094058083
3.0,0.939014295
4.0,1.0425427433
5.0,1.1413498552
6.0,1.1930765167
7.0,1.2435665001
8.0,1.2965876284
9.0,1.3335377204
10.0,1.3739089032
20.0,1.5920670083
30.0,1.7047723014
40.0,1.8045387057
50.0,1.8345888274
