P,q
0.1,0.0265250113
0.3,0.0793583263
0.5,0.1302326046
0.7,0.1799193251
0.9,0.2417936816
1.0,0.2590696122
2.0,0.5196561776
3.0,0.7609297609
4.0,0.994817949
5.0,1.2640208089
6.0,1.5169445933
7.0,1.8186015848
8.0,1.9981655094
9.0,2.2614392492
10.0,2.5351496274
20.0,4.5293190485
30.0,5.851088101
40.0,6.6940806993
50.0,7.2566363151
