P,q
0.1,0.0548660324
0.3,0.1572083677
0.5,0.2412909199
0.7,0.341063103
0.9,0.4270028395
1.0,0.4752592898
2.0,0.8661066318
3.0,1.178865554
4.0,1.4817599459
5.0,1.7535632972
6.0,1.9555867984
7.0,2.1678974099
8.0,2.3426265878
9.0,2.5061671518
10.0,2.6431762033
20.0,3.5995047139
30.0,4.0812283917
40.0,4.394219191
50.0,4.6062285789
