P,q
0.1,0.0396199298
0.3,0.1090639633
0.5,0.1791500934
0.7,0.2373497309
0.9,0.293207
1.0,0.3137078608
2.0,0.5039739308
3.0,0.6274876364
4.0,0.7373888937
5.0,0.8036070337
6.0,0.8659160896
7.0,0.920997706
8.0,0.9703312734
9.0,0.9984499685
10.0,1.0226955368
20.0,1.2134444635
30.0,1.2932801887
40.0,1.3578956556
50.0,1.3899799395
