P,q
0.1,0.0694786265
0.3,0.1948158062
0.5,0.3014684558
0.7,0.4072109335
0.9,0.5065432002
1.0,0.5663414978
2.0,0.8920400313
3.0,1.0993121909
4.0,1.2779529411
5.0,1.4271951371
6.0,1.4909786876
7.0,1.5913966594
8.0,1.6326014441
9.0,1.6529567898
10.0,1.7359319662
20.0,1.9411432363
30.0,2.0170905849
40.0,2.0647445881
50.0,2.136459637
