P,q
0.1,0.0005948383
0.3,0.001158856
0.5,0.0021851832
0.7,0.0047617885
0.9,0.0043703664
1.0,0.0061548813
2.0,0.0119245047
3.0,0.0184492337
4.0,0.0170746333
5.0,0.0218826528
6.0,0.0275628963
7.0,0.0382977244
8.0,0.0406986521
9.0,0.0455251639
10.0,0.0490757014
20.0,0.089607922
30.0,0.1136141167
40.0,0.1862337033
50.0,0.1700559506
