P,q
0.1,0.088326554
0.3,0.2451084412
0.5,0.3822063428
0.7,0.5063954056
0.9,0.6011850474
1.0,0.6611454422
2.0,1.0906599229
3.0,1.3382648357
4.0,1.5095262584
5.0,1.6541621175
6.0,1.7876505372
7.0,1.8861814191
8.0,1.9434927802
9.0,1.9993860067
10.0,2.0506295547
20.0,2.365379153
30.0,2.503472176
40.0,2.5946627378
50.0,2.631790819
