P,q
0.1,0.047021217
0.3,0.1458658915
0.5,0.2442771508
0.7,0.3230503666
0.9,0.4110596607
1.0,0.4572010447
2.0,0.8694872705
3.0,1.2618407304
4.0,1.617787312
5.0,1.9043137782
6.0,2.2080554968
7.0,2.4698686273
8.0,2.6740071948
9.0,2.8817041013
10.0,3.0469003114
20.0,4.1513679763
30.0,4.6741230727
40.0,5.0259045341
50.0,5.2196454705
