P,q
0.1,0.08905238
0.3,0.234685672
0.5,0.3800415783
0.7,0.4797675304
0.9,0.5766676153
1.0,0.6508105119
2.0,0.9659438272
3.0,1.2030508455
4.0,1.3764747213
5.0,1.5109836893
6.0,1.6337499945
7.0,1.7465361918
8.0,1.8447711956
9.0,1.8719318826
10.0,1.9905662959
20.0,2.3638928278
30.0,2.5968910699
40.0,2.7909166156
50.0,2.8397018325
