P,q
0.1,0.0427995922
0.3,0.1239708784
0.5,0.2033494307
0.7,0.2672508862
0.9,0.3309211869
1.0,0.3692723338
2.0,0.6257308601
3.0,0.7941964657
4.0,0.9782419037
5.0,1.0920060142
6.0,1.1825262271
7.0,1.2606668172
8.0,1.3387611764
9.0,1.3930465929
10.0,1.4453440783
20.0,1.7505762637
30.0,1.8822728486
40.0,1.9704095989
50.0,2.030653672
