P,q
0.1,0.0632948026
0.3,0.1770414481
0.5,0.2675477917
0.7,0.3579200656
0.9,0.432227082
1.0,0.4612601227
2.0,0.7376195348
3.0,0.9158398722
4.0,1.0521426014
5.0,1.1210359729
6.0,1.2145981827
7.0,1.2570243315
8.0,1.3108972652
9.0,1.3490747891
10.0,1.3860040772
20.0,1.5927350456
30.0,1.6877211689
40.0,1.7475532729
50.0,1.78216639
