P,q
0.1,0.0960188073
0.3,0.2504937697
0.5,0.3950955335
0.7,0.4984188319
0.9,0.6209886555
1.0,0.6657488897
2.0,1.0417857114
3.0,1.3136092887
4.0,1.4731436514
5.0,1.5984093176
6.0,1.7203347972
7.0,1.8093467251
8.0,1.896058663
9.0,1.9593604003
10.0,2.0095238775
20.0,2.3659038744
30.0,2.5464299808
40.0,2.6455607094
50.0,2.7739267391
