P,q
0.1,0.0615218454
0.3,0.1682575663
0.5,0.2719381916
0.7,0.3599041441
0.9,0.4439520231
1.0,0.4734704889
2.0,0.7703695444
3.0,0.9684306674
4.0,1.1029011096
5.0,1.2154118476
6.0,1.3156405613
7.0,1.3812885196
8.0,1.4570456471
9.0,1.5144182642
10.0,1.5608457023
20.0,1.8004183717
30.0,1.9625002527
40.0,2.0600783917
50.0,2.1007423705
