P,q
0.1,0.1833596788
0.3,0.5225793225
0.5,0.7622637167
0.7,1.0226364639
0.9,1.2127997985
1.0,1.2793877862
2.0,1.7835825983
3.0,2.1080006307
4.0,2.219178376
5.0,2.3572702432
6.0,2.4005270082
7.0,2.4684017576
8.0,2.5276390233
9.0,2.5476955532
10.0,2.5968082394
20.0,2.7101896603
30.0,2.7780567045
40.0,2.7919182864
50.0,2.8098558975
