P,q
0.1,0.0477675855
0.3,0.1348799165
0.5,0.2318460456
0.7,0.3170078705
0.9,0.4063833169
1.0,0.4512185388
2.0,0.8309155864
3.0,1.1388489806
4.0,1.4362725373
5.0,1.6917756238
6.0,1.8662116272
7.0,1.995539426
8.0,2.1600379753
9.0,2.2871422851
10.0,2.3702303214
20.0,3.0650507776
30.0,3.4184886419
40.0,3.5809089996
50.0,3.701840376
