P,q
0.1,0.126964076
0.3,0.3471528758
0.5,0.5515630501
0.7,0.6857345322
0.9,0.8412693393
1.0,0.9044531876
2.0,1.3735355882
3.0,1.6693304944
4.0,1.8387160961
5.0,1.9938024629
6.0,2.1554628717
7.0,2.2246567444
8.0,2.2995277785
9.0,2.3804227063
10.0,2.4621682836
20.0,2.776386226
30.0,2.9492946266
40.0,3.0319555769
50.0,3.0600732446
