P,q
0.1,0.0510739616
0.3,0.1518949314
0.5,0.2348582572
0.7,0.3131959883
0.9,0.3819251774
1.0,0.4215863402
2.0,0.6883089718
3.0,0.8813144689
4.0,0.9967319262
5.0,1.0813320777
6.0,1.1766203266
7.0,1.2242931891
8.0,1.2925575697
9.0,1.3274681893
10.0,1.3742739091
20.0,1.595035473
30.0,1.6895165543
40.0,1.7531378475
50.0,1.802944831
