P,q
0.1,0.0863594268
0.3,0.2367718439
0.5,0.3691079571
0.7,0.4985909597
0.9,0.6050575504
1.0,0.6737534496
2.0,1.0830493168
3.0,1.3418700248
4.0,1.5410131723
5.0,1.6877006952
6.0,1.8193895749
7.0,1.8938907614
8.0,1.9761686552
9.0,2.0346343042
10.0,2.1072829501
20.0,2.4284659163
30.0,2.6039256053
40.0,2.6540994019
50.0,2.7254568834
