P,q
0.1,0.1349430254
0.3,0.3466243019
0.5,0.4962174037
0.7,0.614532695
0.9,0.7168212548
1.0,0.7399161859
2.0,1.0063451885
3.0,1.16816381
4.0,1.2503675875
5.0,1.3292016419
6.0,1.4016660979
7.0,1.433246978
8.0,1.5018126233
9.0,1.534872894
10.0,1.5635874548
20.0,1.8071629545
30.0,1.912240782
40.0,2.0229485126
50.0,2.0863568379
