P,q
0.1,0.1354798182
0.3,0.3458884591
0.5,0.5069339962
0.7,0.6428260404
0.9,0.7262459489
1.0,0.7616781245
2.0,1.0528329837
3.0,1.1847491656
4.0,1.2873241005
5.0,1.3561542896
6.0,1.4245414321
7.0,1.4578855095
8.0,1.5237106864
9.0,1.5450886512
10.0,1.5601483853
20.0,1.8987824369
30.0,2.046609773
40.0,2.1578491596
50.0,2.3203625296
