P,q
0.1,0.0836112533
0.3,0.2360090332
0.5,0.3606322817
0.7,0.4816597891
0.9,0.5599544824
1.0,0.6279550827
2.0,0.9772196859
3.0,1.2156789597
4.0,1.37985536
5.0,1.5111050456
6.0,1.607542821
7.0,1.6957103919
8.0,1.7395887064
9.0,1.8205031539
10.0,1.844913099
20.0,2.1591551841
30.0,2.2737360415
40.0,2.3805911924
50.0,2.4475027969
