P,q
0.1,0.0710384878
0.3,0.1914100294
0.5,0.2842741518
0.7,0.3573098169
0.9,0.4272064001
1.0,0.4737332348
2.0,0.6654437654
3.0,0.824866596
4.0,0.8947493099
5.0,0.9781961864
6.0,1.0525170722
7.0,1.0740190901
8.0,1.129450007
9.0,1.1645809108
10.0,1.1940115378
20.0,1.3344334452
30.0,1.4322119183
40.0,1.4747675138
50.0,1.4997599689
