P,q
0.1,0.0193091295
0.3,0.042266652
0.5,0.0757494223
0.7,0.105772576
0.9,0.1324478379
1.0,0.1481779209
2.0,0.2993993797
3.0,0.4182206432
4.0,0.5676121267
5.0,0.6339574019
6.0,0.6881631985
7.0,0.8009898479
8.0,0.9476267369
9.0,1.0189803658
10.0,1.1050123233
20.0,1.5962277943
30.0,1.8826362753
40.0,2.1108630974
50.0,2.2053899933
