P,q
0.1,0.0211090548
0.3,0.0627400311
0.5,0.1090264648
0.7,0.1482164467
0.9,0.1844938783
1.0,0.201973803
2.0,0.3587291073
3.0,0.5005148279
4.0,0.6836079082
5.0,0.7877939919
6.0,0.9284516772
7.0,0.9672671883
8.0,1.0371360329
9.0,1.1192607041
10.0,1.2196049953
20.0,1.5757035612
30.0,1.7786574604
40.0,1.8751692053
50.0,1.9981065649
