P,q
0.1,0.041921571
0.3,0.1298627569
0.5,0.2092776336
0.7,0.2889137585
0.9,0.3674403404
1.0,0.4019550517
2.0,0.7666083258
3.0,1.1005741515
4.0,1.3652628888
5.0,1.5863162075
6.0,1.777890687
7.0,1.9316746617
8.0,2.1096605422
9.0,2.2096911233
10.0,2.3123865889
20.0,2.9936954977
30.0,3.306890415
40.0,3.5094876754
50.0,3.6339876414
