P,q
0.1,0.0490356346
0.3,0.1394633856
0.5,0.2240694606
0.7,0.3201236902
0.9,0.3847956616
1.0,0.4425124425
2.0,0.816202401
3.0,1.1189501006
4.0,1.387192384
5.0,1.5940605042
6.0,1.804520941
7.0,1.9917186453
8.0,2.1232782496
9.0,2.2530947756
10.0,2.3533097913
20.0,3.0193780171
30.0,3.339446915
40.0,3.5363257241
50.0,3.668919532
