P,q
0.1,0.0669462777
0.3,0.1911187744
0.5,0.3074936497
0.7,0.3904011651
0.9,0.4791646017
1.0,0.5183337796
2.0,0.8250915866
3.0,1.0317092891
4.0,1.2030643296
5.0,1.3054273725
6.0,1.4141510246
7.0,1.4873808597
8.0,1.5554405329
9.0,1.6036170422
10.0,1.6539779642
20.0,1.9650082821
30.0,2.1213690823
40.0,2.1957970698
50.0,2.2616877406
