P,q
0.1,0.0891903506
0.3,0.2575071503
0.5,0.4164166728
0.7,0.517530276
0.9,0.6582883691
1.0,0.6954753948
2.0,1.0655773174
3.0,1.3153154999
4.0,1.4855241571
5.0,1.6031963887
6.0,1.7116693823
7.0,1.7721178027
8.0,1.8520959128
9.0,1.9084030508
10.0,1.9663289946
20.0,2.1941775416
30.0,2.2726538679
40.0,2.4487331343
50.0,2.498909614
