P,q
0.1,0.1645548092
0.3,0.4108322515
0.5,0.6292444128
0.7,0.7796080305
0.9,0.8984866546
1.0,0.9469332726
2.0,1.2697520563
3.0,1.4283995766
4.0,1.5149131066
5.0,1.5557675741
6.0,1.6074092649
7.0,1.6367470874
8.0,1.6705607515
9.0,1.6913235878
10.0,1.6973096405
20.0,1.7658444652
30.0,1.7919084511
40.0,1.807650948
50.0,1.8119898089
