P,q
0.1,0.0573022199
0.3,0.1752352887
0.5,0.2748577465
0.7,0.3740515173
0.9,0.4871460961
1.0,0.5412331632
2.0,0.9690786012
3.0,1.2971628886
4.0,1.6045945468
5.0,1.8207789052
6.0,2.0411082892
7.0,2.1841006378
8.0,2.3402498963
9.0,2.4609189971
10.0,2.6011595531
20.0,3.2117044779
30.0,3.5057869474
40.0,3.699789903
50.0,3.7996267044
