P,q
0.1,0.0564479979
0.3,0.1693594041
0.5,0.2671224669
0.7,0.3673781488
0.9,0.4666514228
1.0,0.4925985471
2.0,0.8871335303
3.0,1.2034534401
4.0,1.4353864439
5.0,1.6408214045
6.0,1.8019786664
7.0,1.9257042639
8.0,2.0375562107
9.0,2.13237205
10.0,2.2227882432
20.0,2.6761559712
30.0,2.8964965626
40.0,3.0297264742
50.0,3.1040697049
