P,q
0.1,0.1192912782
0.3,0.3030798776
0.5,0.4345864018
0.7,0.5601805004
0.9,0.6250733531
1.0,0.6632138923
2.0,0.9247321399
3.0,1.0595107885
4.0,1.1456031032
5.0,1.1984450865
6.0,1.2513127537
7.0,1.2921244148
8.0,1.3097384092
9.0,1.3391669814
10.0,1.3594777817
20.0,1.5010318339
30.0,1.5733421867
40.0,1.5977469949
50.0,1.6416920875
