P,q
0.1,1.9156365946
0.3,2.0979822035
0.5,2.1490372588
0.7,2.1740421756
0.9,2.2063020024
1.0,2.2147790176
2.0,2.2896812058
3.0,2.3431295505
4.0,2.3903012055
5.0,2.416592549
6.0,2.4543009284
7.0,2.4589883452
8.0,2.5104695293
9.0,2.507550949
10.0,2.5355602079
20.0,2.6652293281
30.0,2.6969933446
40.0,2.7481073611
50.0,2.7547002974
