P,q
0.1,0.0291794387
0.3,0.0855503851
0.5,0.1319084768
0.7,0.1892772413
0.9,0.2351383501
1.0,0.2554684133
2.0,0.4560760915
3.0,0.5903847254
4.0,0.7228672365
5.0,0.8180143977
6.0,0.9040039768
7.0,0.9791138709
8.0,1.0489534359
9.0,1.0993644415
10.0,1.1560744148
20.0,1.4400249499
30.0,1.6060441675
40.0,1.7114468958
50.0,1.7582904125
