P,q
0.1,0.0192913113
0.3,0.0576528922
0.5,0.0966299228
0.7,0.1545081909
0.9,0.1685378415
1.0,0.1900742437
2.0,0.3296469462
3.0,0.3807682711
4.0,0.5373308502
5.0,0.6268570975
6.0,0.6781517885
7.0,0.8154360587
8.0,0.802229897
9.0,0.9093658047
10.0,0.9550000929
20.0,1.1941109343
30.0,1.2774263416
40.0,1.4351808125
50.0,1.5345065779
