P,q
0.1,0.0202121742
0.3,0.0551165464
0.5,0.1010423786
0.7,0.1346106762
0.9,0.1641476343
1.0,0.1919879163
2.0,0.3565470062
3.0,0.5192106268
4.0,0.6645237694
5.0,0.7604391349
6.0,0.8793451551
7.0,0.9809053205
8.0,1.1085998456
9.0,1.2712126121
10.0,1.3257281561
20.0,1.9796511671
30.0,2.2120449394
40.0,2.4032515526
50.0,2.5063096009
