P,q
0.1,0.0587913296
0.3,0.173478775
0.5,0.2764726779
0.7,0.3808217257
0.9,0.4758812406
1.0,0.5253599219
2.0,0.9178838584
3.0,1.2320405447
4.0,1.478544005
5.0,1.6756034573
6.0,1.8283245328
7.0,1.976962837
8.0,2.0821844941
9.0,2.2011916445
10.0,2.2539527237
20.0,2.7437263667
30.0,2.9789928152
40.0,3.1176250067
50.0,3.1966366008
